2	9	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός				AU)TH=|	AU)TO/S
2	9	D		9	καλῶς	καλως	καλως	καλῶς				KALW=S	KALW=S
2	9	C		4	καὶ	και	και	καί				KAI\	KAI/
2	9	RA	DPF	10	ταῖς	ταις	ταις	ὁ				TAI=S	O(
2	9	N1A	DPF	14210	ἅβραις	ἁβραις	αβραις	ἅβρα				A(/BRAIS	A(/BRA
2	9	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός				AU)TH=S	AU)TO/S
2	9	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	9	RA	DSM	10	τῷ	τω	τω	ὁ				TW=|	O(
2	9	N3W	DSM	9602	γυναικῶνι	γυναικωνι	γυναικωνι	γυναικών				GUNAIKW=NI	GUNAIKW/N
2	10	C		4	καὶ	και	και	καί				KAI\	KAI/
2	10	D		9	οὐχ	οὐχ	ουχ	οὐ			·	OU)X	OU)
2	10	VAI	AAI3S	633473	ὑπέδειξεν	ὑπεδειξεν	υπεδειξεν	ὑποδείκνυμι				U(PE/DEICEN	DEIKNU/W         U(PO
2	10	N	NSF	13442	Εσθηρ	εσθηρ	εσθηρ	Εσθηρ				*ESQHR	*ESQHR
2	10	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
2	10	N3E	ASN	17666	γένος	γενος	γενος	γένος				GE/NOS	GE/NOS
2	10	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός				AU)TH=S	AU)TO/S
2	10	C		4	οὐδὲ	οὐδε	ουδε	οὐδέ				OU)DE\	OU)DE/
2	10	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
2	10	N3D	ASF	13570	πατρίδα	πατριδα	πατριδα	πατρίς				PATRI/DA	PATRI/S
2	10	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	10	X		5	γὰρ	γαρ	γαρ	γάρ			,	GA\R	GA/R
2	10	N2	NSM	9346	Μαρδοχαῖος	μαρδοχαιος	μαρδοχαιος	Μαρδοχαῖος				*MARDOXAI=OS	*MARDOXAI=OS
2	10	VAI	AMI3S	637569	ἐνετείλατο	ἐνετειλατο	ενετειλατο	ἐντέλλομαι				E)NETEI/LATO	TE/LLW           E)N
2	10	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός				AU)TH=|	AU)TO/S
2	10	D		9	μὴ	μη	μη	μή				MH\	MH/
2	10	VA	AAN	306049	ἀπαγγεῖλαι	ἀπαγγειλαι	απαγγειλαι	ἀπαγγέλλω				A)PAGGEI=LAI	A)GGE/LLW        A)PO
2	11	P		8	καθ	καθ	καθ	κατά				KAQ'	KATA/
2	11	A1	ASF	13571	ἑκάστην	ἑκαστην	εκαστην	ἕκαστος			.	E(KA/STHN	E(/KASTOS
2	11	X		5	δὲ	δε	δε	δέ				DE\	DE/
2	11	N1A	ASF	13570	ἡμέραν	ἡμεραν	ημεραν	ἡμέρα				H(ME/RAN	H(ME/RA
2	11	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	11	N2	NSM	9346	Μαρδοχαῖος	μαρδοχαιος	μαρδοχαιος	Μαρδοχαῖος				*MARDOXAI=OS	*MARDOXAI=OS
2	11	V2I	IAI3S	632449	περιεπάτει	περιεπατει	περιεπατει	περιπατέω				PERIEPA/TEI	PATE/W           PERI
2	11	P		8	κατὰ	κατα	κατα	κατά				KATA\	KATA/
2	11	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
2	11	N1	ASF	13570	αὐλὴν	αὐλην	αυλην	αὐλή				AU)LH\N	AU)LH/
2	11	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
2	11	A1A	ASF	13571	γυναικείαν	γυναικειαν	γυναικειαν	γυναικεῖος				GUNAIKEI/AN	GUNAIKEI=OS
2	11	V2	PAPNSM	4793793	ἐπισκοπῶν	ἐπισκοπων	επισκοπων	ἐπισκοπέω				E)PISKOPW=N	SKOPE/W          E)PI
2	11	RI	NSN	12	τί	τι	τι	τίς				TI/	TI/S
2	11	N	DSF	13698	Εσθηρ	εσθηρ	εσθηρ	Εσθηρ				*ESQHR	*ESQHR
2	11	VF	FMI3S	637057	συμβήσεται	συμβησεται	συμβησεται	συμβαίνω				SUMBH/SETAI	BAI/NW           SUN
2	12	RD	NSM	11	οὗτος	οὑτος	ουτος	οὗτος				OU(=TOS	OU(=TOS
2	12	X		5	δὲ	δε	δε	δέ			.	DE\	DE/
2	12	V9	IAI3S	632449	ἦν	ἠν	ην	εἰμί				H)=N	EI)MI/
2	12	N2	NSM	9346	καιρὸς	καιρος	καιρος	καιρός				KAIRO\S	KAIRO/S
2	12	N2N	GSN	17730	κορασίου	κορασιου	κορασιου	κοράσιον				KORASI/OU	KORA/SION
2	12	VB	AAN	306049	εἰσελθεῖν	εἰσελθειν	εισελθειν	εἰσέρχομαι				EI)SELQEI=N	E)/RXOMAI        EI)S
2	12	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
2	12	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
2	12	N3V	ASM	9474	βασιλέα	βασιλεα	βασιλεα	βασιλεύς				BASILE/A	BASILEU/S
2	12	D		9	ὅταν	ὁταν	οταν	ὅταν				O(/TAN	O(/TAN
2	12	VA	AAS3S	633601	ἀναπληρώσῃ	ἀναπληρωση	αναπληρωση	ἀναπληρόω			,	A)NAPLHRW/SH|	PLHRO/W          A)NA
2	12	N3	APM	9986	μῆνας	μηνας	μηνας	μήν				MH=NAS	MH/N
2	12	M		7	δέκα	δεκα	δεκα	δέκα				DE/KA	DE/KA
2	12	M		7	δύο	δυο	δυο	δύο				DU/O	DU/O
2	12	D		9	οὕτως	οὑτως	ουτως	οὕτως				OU(/TWS	OU(/TWS
2	12	X		5	γὰρ	γαρ	γαρ	γάρ			·	GA\R	GA/R
2	12	V4	PMI3P	898177	ἀναπληροῦνται	ἀναπληρουνται	αναπληρουνται	ἀναπληρόω				A)NAPLHROU=NTAI	PLHRO/W          A)NA
2	12	RA	NPF	10	αἱ	αἱ	αι	ὁ				AI(	O(
2	12	N1A	NPF	13954	ἡμέραι	ἡμεραι	ημεραι	ἡμέρα				H(ME/RAI	H(ME/RA
2	12	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
2	12	N1A	GSF	13634	θεραπείας	θεραπειας	θεραπειας	θεραπεία				QERAPEI/AS	QERAPEI/A
2	12	N3	APM	9986	μῆνας	μηνας	μηνας	μήν				MH=NAS	MH/N
2	12	M		7	ἓξ	ἑξ	εξ	ἕξ			,	E(\C	E(/C
2	12	V1	PMPNPF	7157185	ἀλειφόμεναι	ἀλειφομεναι	αλειφομεναι	ἀλείφω				A)LEIFO/MENAI	A)LEI/FW
2	12	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	12	A1	DSN	17795	σμυρνίνῳ	σμυρνινω	σμυρνινω	σμύρνινος				SMURNI/NW|	SMU/RNINOS
2	12	N2N	DSN	17794	ἐλαίῳ	ἐλαιω	ελαιω	ἔλαιον				E)LAI/W|	E)/LAION
2	12	C		4	καὶ	και	και	καί				KAI\	KAI/
2	12	N3	APM	9986	μῆνας	μηνας	μηνας	μήν				MH=NAS	MH/N
2	12	M		7	ἓξ	ἑξ	εξ	ἕξ				E(\C	E(/C
2	12	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	12	RA	DPN	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
2	12	N3M	DPN	18306	ἀρώμασιν	ἀρωμασιν	αρωμασιν	ἄρωμα				A)RW/MASIN	A)/RWMA
2	12	C		4	καὶ	και	και	καί				KAI\	KAI/
2	12	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	12	RA	DPN	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
2	12	N3M	DPN	18306	σμήγμασιν	σμηγμασιν	σμηγμασιν	σμῆγμα				SMH/GMASIN	SMH=GMA
2	12	RA	GPF	10	τῶν	των	των	ὁ				TW=N	O(
2	12	N3K	GPF	14146	γυναικῶν	γυναικων	γυναικων	γυνή				GUNAIKW=N	GUNH/
2	13	C		4	καὶ	και	και	καί				KAI\	KAI/
2	13	D		9	τότε	τοτε	τοτε	τότε			,	TO/TE	TO/TE
2	13	V1	PMI3S	636033	εἰσπορεύεται	εἰσπορευεται	εισπορευεται	εἰσπορεύομαι				EI)SPOREU/ETAI	POREU/OMAI       EI)S
2	13	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
2	13	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
2	13	N3V	ASM	9474	βασιλέα	βασιλεα	βασιλεα	βασιλεύς				BASILE/A	BASILEU/S
2	13	C		4	καὶ	και	και	καί				KAI\	KAI/
2	13	RR	ASN	14	ὃ	ὁ	ο	ὅς			·	O(\	O(/S
2	13	C		4	ἐὰν	ἐαν	εαν	ἐάν				E)A\N	E)A/N
2	13	VB	AAS3S	633601	εἴπῃ	εἰπη	ειπη	λέγω				EI)/PH|	LE/GW
2	13	VF	FAI3S	632961	παραδώσει	παραδωσει	παραδωσει	παραδίδωμι				PARADW/SEI	DI/DWMI          PARA
2	13	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός			,	AU)TH=|	AU)TO/S
2	13	V1	PMN	308609	συνεισέρχεσθαι	συνεισερχεσθαι	συνεισερχεσθαι	συνεισέρχομαι				SUNEISE/RXESQAI	E)/RXOMAI        SUN   EI)S
2	13	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός				AU)TH=|	AU)TO/S
2	13	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
2	13	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
2	13	N3W	GSM	9538	γυναικῶνος	γυναικωνος	γυναικωνος	γυναικών				GUNAIKW=NOS	GUNAIKW/N
2	13	P		8	ἕως	ἑως	εως	ἕως				E(/WS	E(/WS
2	13	RA	GPM	10	τῶν	των	των	ὁ				TW=N	O(
2	13	N2N	GPN	18242	βασιλείων	βασιλειων	βασιλειων	βασίλειον				BASILEI/WN	BASI/LEION
2	14	N1	GSF	13634	δείλης	δειλης	δειλης	δείλη				DEI/LHS	DEI/LH
2	14	V1	PMI3S	636033	εἰσπορεύεται	εἰσπορευεται	εισπορευεται	εἰσπορεύομαι			.	EI)SPOREU/ETAI	POREU/OMAI       EI)S
2	14	C		4	καὶ	και	και	καί				KAI\	KAI/
2	14	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
2	14	N1A	ASF	13570	ἡμέραν	ἡμεραν	ημεραν	ἡμέρα				H(ME/RAN	H(ME/RA
2	14	V1	PAI3S	631937	ἀποτρέχει	ἀποτρεχει	αποτρεχει	ἀποτρέχω				A)POTRE/XEI	TRE/XW           A)PO
2	14	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
2	14	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
2	14	N3W	ASM	9474	γυναικῶνα	γυναικωνα	γυναικωνα	γυναικών				GUNAIKW=NA	GUNAIKW/N
2	14	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
2	14	A1A	ASM	9475	δεύτερον	δευτερον	δευτερον	δεύτερος				DEU/TERON	DEU/TEROS
2	14	D		9	οὗ	οὑ	ου	οὗ				OU(=	OU(=
2	14	N	NSM	9346	Γαι	γαι	γαι	Γαι			,	*GAI	*GAI
2	14	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	14	N2	NSM	9346	εὐνοῦχος	εὐνουχος	ευνουχος	εὐνοῦχος				EU)NOU=XOS	EU)NOU=XOS
2	14	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
2	14	N3V	GSM	9538	βασιλέως	βασιλεως	βασιλεως	βασιλεύς				BASILE/WS	BASILEU/S
2	14	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	14	N3K	NSM	9346	φύλαξ	φυλαξ	φυλαξ	φύλαξ				FU/LAC	FU/LAC
2	14	RA	GPF	10	τῶν	των	των	ὁ				TW=N	O(
2	14	N3K	GPF	14146	γυναικῶν	γυναικων	γυναικων	γυνή				GUNAIKW=N	GUNH/
2	14	C		4	καὶ	και	και	καί				KAI\	KAI/
2	14	D		9	οὐκέτι	οὐκετι	ουκετι	οὐκέτι			,	OU)KE/TI	OU)KE/TI
2	14	V1	PMI3S	636033	εἰσπορεύεται	εἰσπορευεται	εισπορευεται	εἰσπορεύομαι				EI)SPOREU/ETAI	POREU/OMAI       EI)S
2	14	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
2	14	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
2	14	N3V	ASM	9474	βασιλέα	βασιλεα	βασιλεα	βασιλεύς				BASILE/A	BASILEU/S
2	14	C		4	ἐὰν	ἐαν	εαν	ἐάν				E)A\N	E)A/N
2	14	D		9	μὴ	μη	μη	μή			,	MH\	MH/
2	14	VC	APS3S	641793	κληθῇ	κληθη	κληθη	καλέω				KLHQH=|	KALE/W
2	14	N3M	DSN	17794	ὀνόματι	ὀνοματι	ονοματι	ὄνομα				O)NO/MATI	O)/NOMA
2	15	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	15	X		5	δὲ	δε	δε	δέ			.	DE\	DE/
2	15	RA	DSN	10	τῷ	τω	τω	ὁ				TW=|	O(
2	15	V4	PMN	308609	ἀναπληροῦσθαι	ἀναπληρουσθαι	αναπληρουσθαι	ἀναπληρόω				A)NAPLHROU=SQAI	PLHRO/W          A)NA
2	15	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
2	15	N2	ASM	9474	χρόνον	χρονον	χρονον	χρόνος				XRO/NON	XRO/NOS
2	15	N	GSF	13634	Εσθηρ	εσθηρ	εσθηρ	Εσθηρ				*ESQHR	*ESQHR
2	15	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
2	15	N3	GSF	13634	θυγατρὸς	θυγατρος	θυγατρος	θυγάτηρ				QUGATRO\S	QUGA/THR
2	15	N	GSM	9538	Αμιναδαβ	αμιναδαβ	αμιναδαβ	Ἀμιναδάβ				*AMINADAB	*AMINADAB
2	15	N2	GSM	9538	ἀδελφοῦ	ἀδελφου	αδελφου	ἀδελφός				A)DELFOU=	A)DELFO/S
2	15	N3	GSM	9538	πατρὸς	πατρος	πατρος	πατήρ				PATRO\S	PATH/R
2	15	N2	GSM	9538	Μαρδοχαίου	μαρδοχαιου	μαρδοχαιου	Μαρδοχαῖος				*MARDOXAI/OU	*MARDOXAI=OS
2	15	VB	AAN	306049	εἰσελθεῖν	εἰσελθειν	εισελθειν	εἰσέρχομαι				EI)SELQEI=N	E)/RXOMAI        EI)S
2	15	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
2	15	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
2	15	N3V	ASM	9474	βασιλέα	βασιλεα	βασιλεα	βασιλεύς				BASILE/A	BASILEU/S
2	15	A3	ASN	17667	οὐδὲν	οὐδεν	ουδεν	οὐδείς				OU)DE\N	OU)DEI/S
2	15	VAI	AAI3S	633473	ἠθέτησεν	ἠθετησεν	ηθετησεν	ἀθετέω				H)QE/THSEN	A)QETE/W
2	15	RR	GPN	14	ὧν	ὡν	ων	ὅς				W(=N	O(/S
2	15	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός				AU)TH=|	AU)TO/S
2	15	VAI	AMI3S	637569	ἐνετείλατο	ἐνετειλατο	ενετειλατο	ἐντέλλομαι				E)NETEI/LATO	TE/LLW           E)N
2	15	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	15	N2	NSM	9346	εὐνοῦχος	εὐνουχος	ευνουχος	εὐνοῦχος				EU)NOU=XOS	EU)NOU=XOS
2	15	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	15	N3K	NSM	9346	φύλαξ	φυλαξ	φυλαξ	φύλαξ				FU/LAC	FU/LAC
2	15	RA	GPF	10	τῶν	των	των	ὁ				TW=N	O(
2	15	N3K	GPF	14146	γυναικῶν	γυναικων	γυναικων	γυνή				GUNAIKW=N	GUNH/
2	15	V9	IAI3S	632449	ἦν	ἠν	ην	εἰμί				H)=N	EI)MI/
2	15	X		5	γὰρ	γαρ	γαρ	γάρ			·	GA\R	GA/R
2	15	N	NSF	13442	Εσθηρ	εσθηρ	εσθηρ	Εσθηρ				*ESQHR	*ESQHR
2	15	V1	PAPNSF	6890945	εὑρίσκουσα	εὑρισκουσα	ευρισκουσα	εὑρίσκω				EU(RI/SKOUSA	EU(RI/SKW
2	15	N3	ASF	13570	χάριν	χαριν	χαριν	χάρις				XA/RIN	XA/RIS
2	15	P		8	παρὰ	παρα	παρα	παρά				PARA\	PARA/
2	15	A3	GPM	10051	πάντων	παντων	παντων	πᾶς				PA/NTWN	PA=S
2	15	RA	GPM	10	τῶν	των	των	ὁ				TW=N	O(
2	15	V1	PAPGPM	5154241	βλεπόντων	βλεποντων	βλεποντων	βλέπω				BLEPO/NTWN	BLE/PW
2	15	RD	ASF	11	αὐτήν	αὐτην	αυτην	αὐτός				AU)TH/N	AU)TO/S
2	16	C		4	καὶ	και	και	καί				KAI\	KAI/
2	16	VBI	AAI3S	633473	εἰσῆλθεν	εἰσηλθεν	εισηλθεν	εἰσέρχομαι			.	EI)SH=LQEN	E)/RXOMAI        EI)S
2	16	N	NSF	13442	Εσθηρ	εσθηρ	εσθηρ	Εσθηρ				*ESQHR	*ESQHR
2	16	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
2	16	N1M	ASM	9474	Ἀρταξέρξην	ἀρταξερξην	αρταξερξην	Ἀρταξέρξης				*A)RTACE/RCHN	*A)RTACE/RCHS
2	16	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
2	16	N3V	ASM	9474	βασιλέα	βασιλεα	βασιλεα	βασιλεύς				BASILE/A	BASILEU/S
2	16	RA	DSM	10	τῷ	τω	τω	ὁ				TW=|	O(
2	16	A1	DSM	9603	δωδεκάτῳ	δωδεκατω	δωδεκατω	δωδέκατος				DWDEKA/TW|	DWDE/KATOS
2	16	N3	DSM	9602	μηνί	μηνι	μηνι	μήν				MHNI/	MH/N
2	16	RR	NSM	14	ὅς	ὁς	ος	ὅς				O(/S	O(/S
2	16	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί			,	E)STIN	EI)MI/
2	16	N	NSM	9346	Αδαρ	αδαρ	αδαρ	Αδαρ				*ADAR	*ADAR
2	16	RA	DSN	10	τῷ	τω	τω	ὁ				TW=|	O(
2	16	A1	DSN	17795	ἑβδόμῳ	ἑβδομω	εβδομω	ἕβδομος			,	E(BDO/MW|	E(/BDOMOS
2	16	N3E	DSN	17794	ἔτει	ἐτει	ετει	ἔτος				E)/TEI	E)/TOS
2	16	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
2	16	N1A	GSF	13634	βασιλείας	βασιλειας	βασιλειας	βασιλεία				BASILEI/AS	BASILEI/A
2	16	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	17	C		4	καὶ	και	και	καί				KAI\	KAI/
2	17	VSI	API3S	641665	ἠράσθη	ἠρασθη	ηρασθη	ἐράω			.	H)RA/SQH	E)RA/W
2	17	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	17	N3V	NSM	9346	βασιλεὺς	βασιλευς	βασιλευς	βασιλεύς				BASILEU\S	BASILEU/S
2	17	N	GSF	13634	Εσθηρ	εσθηρ	εσθηρ	Εσθηρ				*ESQHR	*ESQHR
2	17	C		4	καὶ	και	και	καί				KAI\	KAI/
2	17	VB	AAI3S	633473	εὗρεν	εὑρεν	ευρεν	εὑρίσκω			,	EU(=REN	EU(RI/SKW
2	17	N3	ASF	13570	χάριν	χαριν	χαριν	χάρις				XA/RIN	XA/RIS
2	17	P		8	παρὰ	παρα	παρα	παρά				PARA\	PARA/
2	17	A1S	APF	14083	πάσας	πασας	πασας	πᾶς				PA/SAS	PA=S
2	17	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
2	17	N2	APF	14082	παρθένους	παρθενους	παρθενους	παρθένος				PARQE/NOUS	PARQE/NOS
2	17	C		4	καὶ	και	και	καί				KAI\	KAI/
2	17	VAI	AAI3S	633473	ἐπέθηκεν	ἐπεθηκεν	επεθηκεν	ἐπιτίθημι			,	E)PE/QHKEN	TI/QHMI          E)PI
2	17	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός				AU)TH=|	AU)TO/S
2	17	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
2	17	N3M	ASN	17666	διάδημα	διαδημα	διαδημα	διάδημα				DIA/DHMA	DIA/DHMA
2	17	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
2	17	A1A	ASN	17667	γυναικεῖον	γυναικειον	γυναικειον	γυναικεῖος				GUNAIKEI=ON	GUNAIKEI=OS
2	18	C		4	καὶ	και	και	καί				KAI\	KAI/
2	18	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω			.	E)POI/HSEN	POIE/W
2	18	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	18	N3V	NSM	9346	βασιλεὺς	βασιλευς	βασιλευς	βασιλεύς				BASILEU\S	BASILEU/S
2	18	N2	ASM	9474	πότον	ποτον	ποτον	πότος				PO/TON	PO/TOS
2	18	A3	DPM	10115	πᾶσι	πασι	πασι	πᾶς				PA=SI	PA=S
2	18	RA	DPM	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
2	18	A1	DPM	10115	φίλοις	φιλοις	φιλοις	φίλος				FI/LOIS	FI/LOS
2	18	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	18	C		4	καὶ	και	και	καί				KAI\	KAI/
2	18	RA	DPF	10	ταῖς	ταις	ταις	ὁ				TAI=S	O(
2	18	N3I	DPF	14210	δυνάμεσιν	δυναμεσιν	δυναμεσιν	δύναμις				DUNA/MESIN	DU/NAMIS
2	18	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
2	18	N1A	APF	14082	ἡμέρας	ἡμερας	ημερας	ἡμέρα				H(ME/RAS	H(ME/RA
2	18	M		7	ἑπτὰ	ἑπτα	επτα	ἑπτά				E(PTA\	E(PTA/
2	18	C		4	καὶ	και	και	καί				KAI\	KAI/
2	18	VAI	AAI3S	633473	ὕψωσεν	ὑψωσεν	υψωσεν	ὑψόω				U(/YWSEN	U(YO/W
2	18	RA	APM	10	τοὺς	τους	τους	ὁ				TOU\S	O(
2	18	N2	APM	9986	γάμους	γαμους	γαμους	γάμος				GA/MOUS	GA/MOS
2	18	N	GSF	13634	Εσθηρ	εσθηρ	εσθηρ	Εσθηρ				*ESQHR	*ESQHR
2	18	C		4	καὶ	και	και	καί				KAI\	KAI/
2	18	N3I	ASF	13570	ἄφεσιν	ἀφεσιν	αφεσιν	ἄφεσις				A)/FESIN	A)/FESIS
2	18	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω				E)POI/HSEN	POIE/W
2	18	RA	DPM	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
2	18	P		8	ὑπὸ	ὑπο	υπο	ὑπό				U(PO\	U(PO/
2	18	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
2	18	N1A	ASF	13570	βασιλείαν	βασιλειαν	βασιλειαν	βασιλεία				BASILEI/AN	BASILEI/A
2	18	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	19	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	19	X		5	δὲ	δε	δε	δέ			.	DE\	DE/
2	19	N2	NSM	9346	Μαρδοχαῖος	μαρδοχαιος	μαρδοχαιος	Μαρδοχαῖος				*MARDOXAI=OS	*MARDOXAI=OS
2	19	V1I	IAI3S	632449	ἐθεράπευεν	ἐθεραπευεν	εθεραπευεν	θεραπεύω				E)QERA/PEUEN	QERAPEU/W
2	19	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	19	RA	DSF	10	τῇ	τη	τη	ὁ				TH=|	O(
2	19	N1	DSF	13698	αὐλῇ	αὐλη	αυλη	αὐλή				AU)LH=|	AU)LH/
2	20	RA	NSF	10	ἡ	ἡ	η	ὁ				H(	O(
2	20	X		5	δὲ	δε	δε	δέ			.	DE\	DE/
2	20	N	NSF	13442	Εσθηρ	εσθηρ	εσθηρ	Εσθηρ				*ESQHR	*ESQHR
2	20	D		9	οὐχ	οὐχ	ουχ	οὐ				OU)X	OU)
2	20	VAI	AAI3S	633473	ὑπέδειξεν	ὑπεδειξεν	υπεδειξεν	ὑποδείκνυμι				U(PE/DEICEN	DEIKNU/W         U(PO
2	20	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
2	20	N3D	ASF	13570	πατρίδα	πατριδα	πατριδα	πατρίς				PATRI/DA	PATRI/S
2	20	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός				AU)TH=S	AU)TO/S
2	20	D		9	οὕτως	οὑτως	ουτως	οὕτως				OU(/TWS	OU(/TWS
2	20	X		5	γὰρ	γαρ	γαρ	γάρ			·	GA\R	GA/R
2	20	VAI	AMI3S	637569	ἐνετείλατο	ἐνετειλατο	ενετειλατο	ἐντέλλομαι				E)NETEI/LATO	TE/LLW           E)N
2	20	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός				AU)TH=|	AU)TO/S
2	20	N2	NSM	9346	Μαρδοχαῖος	μαρδοχαιος	μαρδοχαιος	Μαρδοχαῖος				*MARDOXAI=OS	*MARDOXAI=OS
2	20	V2	PMN	308609	φοβεῖσθαι	φοβεισθαι	φοβεισθαι	φοβέω				FOBEI=SQAI	FOBE/W
2	20	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
2	20	N2	ASM	9474	θεὸν	θεον	θεον	θεός				QEO\N	QEO/S
2	20	C		4	καὶ	και	και	καί				KAI\	KAI/
2	20	V2	PAN	304513	ποιεῖν	ποιειν	ποιειν	ποιέω				POIEI=N	POIE/W
2	20	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
2	20	N3M	APN	18178	προστάγματα	προσταγματα	προσταγματα	πρόσταγμα				PROSTA/GMATA	PRO/STAGMA
2	20	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	20	D		9	καθὼς	καθως	καθως	καθώς				KAQW\S	KAQW/S
2	20	V9	IAI3S	632449	ἦν	ἠν	ην	εἰμί			,	H)=N	EI)MI/
2	20	P		8	μετ	μετ	μετ	μετά				MET'	META/
2	20	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	20	C		4	καὶ	και	και	καί				KAI\	KAI/
2	20	N	NSF	13442	Εσθηρ	εσθηρ	εσθηρ	Εσθηρ			,	*ESQHR	*ESQHR
2	20	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
2	20	VAI	AAI3S	633473	μετήλλαξεν	μετηλλαξεν	μετηλλαξεν	μεταλλάσσω				METH/LLACEN	A)LLA/SSW        META
2	20	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
2	20	N1	ASF	13570	ἀγωγὴν	ἀγωγην	αγωγην	ἀγωγή				A)GWGH\N	A)GWGH/
2	20	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός				AU)TH=S	AU)TO/S
2	21	C		4	Καὶ	και	και	καί				KAI\	KAI/
2	21	VCI	API3P	903809	ἐλυπήθησαν	ἐλυπηθησαν	ελυπηθησαν	λυπέω			.	E)LUPH/QHSAN	LUPE/W
